Date,Open,High,Low,Close,Volume,Parabolic SAR,Prediction for Close,
6/3/2014,12931,12945,12889,12895,3454,13176.63,,
6/4/2014,12909,12941,12878,12906,8328,13093.26,,
6/5/2014,12898,12900,12852,12871,6693,13031.58,,
6/6/2014,12912,12955,12889,12941,6294,12975.55,,
6/10/2014,12877,12900,12846,12888,4759,12955,,
6/11/2014,12882,12958,12882,12922,3280,12846,,
6/12/2014,12931,12931,12896,12915,3217,12876.68,,
6/13/2014,12995,13011,12961,12990,6705,12896,,
6/16/2014,13063,13122,13060,13111,6275,12924.08,,
6/17/2014,13060,13060,12980,13019,3634,12950.7,,
6/18/2014,13019,13070,13019,13068,1301,12975.94,,
6/19/2014,13045,13085,13026,13036,5929,12999.86,,
6/20/2014,13423,13445,13372,13411,10223,13022.54,,
6/23/2014,13435,13450,13338,13363,4213,13066.48,,
6/24/2014,13400,13440,13383,13420,9142,13126.3,,
6/25/2014,13502,13532,13441,13493,17746,13176.8,,
6/26/2014,13499,13499,13430,13473,6744,13250.68,,
6/27/2014,13384,13454,13384,13449,2443,13309.2,,
6/30/2014,13393,13438,13387,13436,5896,13355.54,,
7/1/2014,13492,13580,13402,13402,9261,13387,,
7/2/2014,13428,13487,13410,13450,19070,13580,,
7/3/2014,13550,13590,13538,13576,4630,13410,,
7/4/2014,13541,13581,13527,13560,2470,13414,,
7/7/2014,13519,13560,13480,13480,5261,13431.37,,
7/8/2014,13495,13526,13466,13476,2538,13446.93,,
7/9/2014,13450,13554,13445,13521,3108,13590,,
7/10/2014,13568,13599,13523,13590,3875,13445,,
7/11/2014,13621,13717,13621,13672,9848,13450.67,,
7/14/2014,13700,13709,13580,13580,5061,13478.37,,
7/15/2014,13409,13423,13347,13414,6912,13717,,
7/16/2014,13313,13390,13300,13390,9009,13706.91,,
7/17/2014,13312,13400,13312,13368,1736,13664.59,,
7/18/2014,13586,13588,13430,13430,1734,13626.68,,
7/21/2014,13401,13450,13387,13445,1461,13592.7,,
7/22/2014,13480,13486,13370,13399,3416,13562.26,,
7/23/2014,13380,13390,13327,13350,4231,13534.98,,
7/24/2014,13350,13450,13250,13449,2359,13510.55,,
7/25/2014,13330,13330,13170,13200,3000,13469.9,,
7/28/2014,13324,13426,13305,13363,3185,13170,,
7/29/2014,13345,13350,13297,13317,3952,13191.74,,
7/30/2014,13300,13325,13273,13290,3554,13212.34,,
7/31/2014,13330,13360,13310,13345,2956,13231.88,,
8/1/2014,13229,13283,13222,13280,3966,13426,,
8/4/2014,13316,13343,13201,13340,4565,13418.04,,
8/5/2014,13245,13339,13233,13233,3006,13395.47,,
8/6/2014,13280,13343,13280,13310,4205,13375.25,,
8/7/2014,13375,13549,13375,13549,5804,13201,,
8/8/2014,13573,13700,13320,13320,16959,13208.38,,
8/11/2014,13535,13551,13489,13523,5715,13259.51,,
8/12/2014,13545,13578,13520,13540,2066,13305.32,,
8/13/2014,13560,13567,13511,13560,3442,13346.37,,
8/14/2014,13523,13576,13520,13563,2020,13383.15,,
8/15/2014,13509,13515,13495,13495,1731,13416.1,,
8/18/2014,13495,13495,13364,13380,2726,13700,,
8/19/2014,13353,13380,13338,13350,5892,13680.24,,
8/20/2014,13340,13386,13340,13366,1968,13661.51,,
8/21/2014,13349,13393,13320,13324,5790,13643.75,,
8/22/2014,13264,13264,13160,13200,5895,13626.91,,
8/25/2014,13200,13200,13126,13181,2605,13578.36,,
8/26/2014,13195,13263,13181,13235,1660,13507.79,,
8/27/2014,13203,13350,13196,13199,3443,13448.23,,
8/28/2014,13195,13224,13167,13175,2105,13397.96,,
8/29/2014,13220,13267,13220,13220,2230,13355.54,,
9/1/2014,13200,13230,13200,13225,8315,13319.73,,
9/2/2014,13229,13238,13193,13237,3737,13289.51,,
9/3/2014,13090,13109,13065,13104,13858,13264,,
9/4/2014,13043,13075,13007,13035,2801,13222.61,,
9/5/2014,12929,12998,12924,12998,4514,13166.55,,
9/8/2014,12986,13036,12965,13015,2953,13090.87,,
9/9/2014,13001,13009,12982,12988,34594,13038.81,,
9/10/2014,13052,13156,13052,13145,16537,12924,,
9/11/2014,13059,13084,12996,13033,2815,12953.69,,
9/12/2014,13066,13094,13026,13077,11798,12981.84,,
9/15/2014,13060,13160,13060,13144,5064,13008.52,,
9/16/2014,13100,13171,13076,13154,2350,13033.82,,
9/17/2014,13051,13091,13045,13071,2755,13171,,
9/18/2014,13060,13097,13060,13085,3919,13161.9,,
9/19/2014,13062,13154,13059,13087,5991,13045,,
9/22/2014,13036,13050,12995,12995,6988,13154,,
9/23/2014,13107,13166,13098,13098,14188,12995,,
9/24/2014,13216,13250,13216,13224,2616,12997.86,,
9/25/2014,13138,13204,13108,13185,3543,13024.08,,
9/26/2014,13265,13400,13265,13400,8316,13047.58,,
9/29/2014,13365,13428,13349,13423,2182,13102.56,,
9/30/2014,13340,13418,13318,13338,1906,13170.25,,
10/1/2014,13260,13357,13227,13334,4097,13223.86,,
10/2/2014,13313,13337,13262,13279,5808,13428,,
10/3/2014,13227,13244,13200,13200,2642,13410.84,,
10/6/2014,13121,13137,13000,13120,5402,13394.57,,
10/7/2014,13010,13235,13010,13195,5606,13353.54,,
10/8/2014,13154,13250,13137,13230,2899,13316.77,,
10/9/2014,13231,13272,13216,13244,6312,13283.82,,
10/10/2014,13375,13411,13332,13333,12826,13000,,
10/13/2014,13429,13622,13429,13500,7628,13017.52,,
10/14/2014,13530,13571,13425,13431,3046,13080.39,,
10/15/2014,13520,13567,13301,13301,3232,13136.72,,
10/16/2014,13497,13550,13480,13524,4176,13187.19,,
10/17/2014,13544,13577,13504,13560,2959,13232.41,,
10/20/2014,13534,13540,13475,13475,2998,13272.92,,
10/21/2014,13510,13625,13510,13553,4703,13309.23,,
10/22/2014,13632,13652,13586,13625,8486,13358.49,,
10/23/2014,13560,13606,13538,13606,2629,13419.54,,
10/24/2014,13466,13518,13445,13445,4375,13652,,
10/27/2014,13380,13412,13346,13367,5836,13633.75,,
10/28/2014,13342,13386,13308,13322,4049,13616.44,,
10/29/2014,13300,13304,13271,13302,3524,13600.04,,
10/30/2014,13210,13297,13200,13245,8713,13565.82,,
10/31/2014,13034,13056,13000,13015,5535,13508.75,,
11/3/2014,12960,12960,12740,12824,49961,13402.93,,
11/4/2014,12828,12886,12800,12801,6995,13230.57,,
11/5/2014,12801,12819,12742,12764,3780,13103.02,,
11/6/2014,12750,12793,12720,12768,10062,13008.64,,
11/7/2014,12800,12800,12689,12689,14024,12918.58,,
11/10/2014,12801,13020,12801,12995,11348,12689,,
11/11/2014,12802,12848,12751,12776,4550,12732.11,,
11/12/2014,12816,12872,12779,12864,5260,12751,,
11/13/2014,12774,12805,12718,12805,3562,13020,,
11/14/2014,12805,12805,12709,12709,3704,13006.01,,
11/17/2014,12954,13035,12915,12935,9842,12709,,
11/18/2014,12942,13064,12942,13023,6353,12713.99,,
11/19/2014,13100,13200,13100,13200,3834,12750.39,,
11/20/2014,13162,13180,13116,13149,11425,12820.53,,
11/21/2014,13252,13265,13210,13255,26093,12879.73,,
11/24/2014,13255,13286,13191,13191,5482,12959.86,,
11/25/2014,13248,13400,13248,13333,9748,13044.66,,
11/26/2014,13372,13490,13372,13462,12396,13155.53,,
11/27/2014,13440,13450,13191,13191,2562,13490,,
11/28/2014,13228,13386,13228,13372,9955,13460.1,,
12/1/2014,13100,13350,12972,13058,31289,13431.76,,
12/2/2014,13600,13675,13402,13402,18665,12972,,
12/3/2014,13500,13700,13500,13699,9716,12996.86,,
12/4/2014,13759,13800,13719,13798,6461,13069.98,,
12/5/2014,13755,13785,13732,13760,7794,13183.86,,
12/8/2014,13734,13800,13592,13800,5952,13279.98,,
12/9/2014,13835,13980,13835,13979,12958,13361.1,,
12/10/2014,14064,14400,14064,14200,10396,13489.84,,
12/11/2014,14124,14200,14076,14100,11044,13726.48,,
12/12/2014,14214,14232,14095,14095,5381,13901.59,,
12/15/2014,14168,14259,14148,14148,6662,14031.18,,
12/16/2014,13922,13978,13900,13933,3917,14400,,
12/17/2014,13916,14058,13914,14056,7961,14348.1,,
12/18/2014,14012,14086,13992,14080,2939,14298.91,,
12/19/2014,14003,14040,13994,14012,2752,14252.27,,
12/22/2014,14030,14092,14009,14056,4322,14208.05,,
12/23/2014,13864,13942,13842,13942,4513,14166.14,,
12/24/2014,13884,13914,13872,13900,314,14126.4,,
12/29/2014,14087,14100,13980,14052,1389,13842,,
12/30/2014,13839,13984,13839,13984,857,14100,,
12/31/2014,13847,14064,13847,14028,1131,14093.76,,
1/2/2015,13900,13977,13875,13941,600,14068.1,,
1/5/2015,14066,14170,14016,14170,4584,13839,,
1/6/2015,14232,14237,14170,14222,2934,13850.7,,
1/7/2015,14422,14465,14395,14408,2328,13890.88,,
1/8/2015,14362,14374,14238,14248,1660,13980.44,,
1/9/2015,14300,14300,14233,14240,4076,14056.03,,
1/12/2015,14240,14282,14225,14225,1871,14119.83,,
1/13/2015,14350,14525,14350,14448,4279,14173.68,,
1/14/2015,14444,14540,14382,14518,4878,14246.75,,
1/15/2015,14430,14482,14320,14354,7716,14540,,
1/16/2015,14650,14722,14608,14634,6036,14320,,
1/19/2015,14900,14950,14800,14874,3464,14328.42,,
1/20/2015,14906,14978,14875,14875,9345,14393.07,,
1/21/2015,15000,15200,14995,15165,7292,14484.32,,
1/22/2015,15270,15350,15240,15333,9373,14633.18,,
1/23/2015,15512,15600,15454,15600,10989,14819.55,,
1/27/2015,15492,15496,15350,15350,5181,15063.05,,
1/28/2015,15553,15651,15424,15460,9618,15230.58,,
1/29/2015,15529,15600,15501,15592,6089,15383.61,,
1/30/2015,15470,15534,15455,15500,8000,15651,,
2/2/2015,15702,15790,15600,15760,17449,15455,,
2/3/2015,15630,15942,15578,15919,40892,15459.11,,
2/4/2015,15538,15564,15406,15450,5614,15942,,
2/5/2015,15650,15735,15609,15647,11184,15923.07,,
2/6/2015,15518,15538,15414,15459,8667,15905.13,,
2/9/2015,15297,15297,15164,15227,23154,15854.05,,
2/10/2015,15200,15222,15170,15178,20577,15746.4,,
2/11/2015,15180,15255,15163,15255,8658,15655.55,,
2/12/2015,15088,15294,15074,15270,18243,15553.1,,
2/13/2015,15100,15157,15076,15080,3417,15428.53,,
2/16/2015,15112,15160,15112,15127,6009,15336.36,,
2/17/2015,15070,15200,15031,15038,3076,15268.14,,
2/18/2015,14790,14806,14737,14759,8629,15200,,
2/19/2015,14840,14904,14799,14888,9916,15031.47,,
2/20/2015,14824,14836,14730,14730,3844,14924.28,,
2/23/2015,14710,14711,14650,14711,6094,14843.46,,
2/24/2015,14726,14814,14697,14813,4694,14650,,
2/25/2015,14688,14731,14576,14576,10716,14814,,
2/26/2015,14615,14735,14610,14700,12927,14807.92,,
2/27/2015,14837,14860,14824,14830,3613,14576,,
3/2/2015,14850,15069,14833,15039,21333,14584.27,,
3/3/2015,14899,14922,14751,14770,7648,14634.68,,
3/4/2015,14770,14800,14710,14800,2363,14679.85,,
3/5/2015,14707,14756,14684,14739,4958,15069,,
3/6/2015,14800,14800,14703,14726,6540,15050.33,,
3/9/2015,14507,14569,14488,14558,6394,15014.21,,
3/10/2015,14509,14585,14507,14518,19452,14932.12,,
3/11/2015,14548,14650,14548,14605,2771,14862.84,,
3/12/2015,14605,14605,14470,14493,3492,14804.36,,
3/13/2015,14699,14699,14301,14424,4976,14734.82,,
3/16/2015,14424,14588,14176,14481,1992,14699,,
3/17/2015,14481,14502,14444,14470,3201,14588,,
3/18/2015,14400,14470,14400,14442,1954,14176,,
3/19/2015,14384,14499,14368,14499,6438,14208.45,,
3/20/2015,14543,14666,14543,14601,1371,14239.21,,
3/23/2015,14600,14608,14454,14454,6753,14268.37,,
3/24/2015,14420,14490,14412,14450,5440,14296.02,,
3/25/2015,14504,14681,14413,14470,6008,14322.22,,
3/26/2015,14562,14701,14562,14701,1375,14347.07,,
3/27/2015,14795,14799,14678,14774,4685,14370.62,,
3/30/2015,14800,14840,14774,14782,1420,14392.95,,
3/31/2015,14810,14850,14801,14826,2405,14439.44,,
4/1/2015,14834,14892,14828,14861,3784,14503.49,,
4/2/2015,15081,15221,15081,15156,4446,14584.3,,
4/7/2015,15304,15345,15074,15090,18130,14749.84,,
4/8/2015,15150,15151,15084,15094,6213,14935.53,,
4/9/2015,14955,15000,14800,14800,5646,15345,,
4/10/2015,14836,14890,14792,14890,3291,15294.2,,
4/13/2015,15058,15189,15046,15171,8387,15246.03,,
4/14/2015,15116,15116,15000,15000,6211,15200.38,,
4/15/2015,15000,15032,14967,15018,8570,15157.09,,
4/16/2015,15002,15004,14800,14800,8293,15116.06,,
4/17/2015,14723,14742,14683,14715,6444,15077.16,,
4/20/2015,14758,14763,14720,14726,13383,15040.28,,
4/21/2015,14827,14876,14811,14860,923,15005.32,,
4/22/2015,14900,14900,14760,14809,2336,14972.18,,
4/23/2015,14680,14687,14632,14678,1798,14940.77,,
4/24/2015,14670,14675,14628,14653,1883,14910.98,,
4/27/2015,14416,14478,14390,14465,6984,14882.75,,
4/28/2015,14588,14606,14555,14572,1986,14855.98,,
4/29/2015,14482,14499,14446,14456,7922,14830.61,,
4/30/2015,14408,14420,14364,14420,2070,14806.55,,
5/1/2015,14338,14360,14300,14300,4407,14760.52,,
5/4/2015,14378,14480,14378,14450,3150,14688.68,,
5/5/2015,14490,14490,14327,14365,7991,14628.05,,
5/6/2015,14397,14397,14333,14360,2423,14576.87,,
5/7/2015,14316,14316,14175,14220,4223,14533.68,,
5/8/2015,14320,14381,14285,14302,3395,14459.08,,
5/11/2015,14338,14404,14338,14404,3179,14175,,
5/12/2015,14328,14336,14228,14234,2458,14227.73,,
5/13/2015,14276,14300,14245,14289,8525,14404,,
5/14/2015,14286,14319,14234,14319,1591,14394.85,,
5/15/2015,14420,14486,14420,14482,3021,14234,,
5/18/2015,14536,14760,14536,14760,5183,14238.42,,
5/19/2015,14627,14674,14588,14610,3215,14292.66,,
5/20/2015,14602,14610,14551,14609,5978,14341.27,,
5/21/2015,14668,14674,14634,14638,1307,14384.82,,
5/22/2015,14585,14598,14546,14570,2462,14423.84,,
5/25/2015,14718,14736,14690,14702,2584,14458.8,,
5/26/2015,14736,14750,14678,14695,2148,14490.12,,
5/27/2015,14670,14680,14636,14660,1924,14518.19,,
5/28/2015,14661,14780,14623,14728,2684,14543.34,,
5/29/2015,14832,14860,14797,14826,3884,14580.26,,
6/1/2015,14817,14892,14817,14889,1787,14638.44,,
6/2/2015,14904,14915,14757,14757,7854,14704.37,,
6/3/2015,14696,14706,14592,14614,2272,14915,,
6/4/2015,14572,14667,14519,14654,6851,14889.26,,
6/5/2015,14632,14650,14601,14628,1626,14864.86,,
6/9/2015,14600,14632,14550,14621,3902,14841.72,,
6/10/2015,14630,14700,14586,14586,2426,14819.8,,
6/11/2015,14668,14686,14550,14550,2415,14799.01,,
6/12/2015,14554,14626,14554,14606,4094,14779.3,,
6/15/2015,14650,14650,14606,14621,3732,14760.62,,
6/16/2015,14616,14626,14570,14624,10155,14742.9,,
6/17/2015,14609,14618,14578,14618,6775,14726.11,,
6/18/2015,14662,14725,14628,14691,8041,14519,,
6/19/2015,14726,14799,14700,14799,4408,14528.72,,
6/22/2015,14750,14800,14700,14710,3468,14556.83,,
6/23/2015,14650,14732,14644,14650,2787,14594.77,,
6/24/2015,14625,14800,14522,14800,5136,14800,,
6/25/2015,14587,14591,14520,14520,4093,14800,,
6/26/2015,14520,14556,14515,14530,5085,14770.88,,
6/29/2015,14860,14880,14700,14805,15406,14515,,
6/30/2015,14706,14724,14639,14665,3545,14529.82,,
7/1/2015,14635,14700,14506,14506,3975,14880,,
7/2/2015,14592,14632,14572,14574,6669,14867.47,,
7/3/2015,14578,14718,14575,14700,6185,14836.74,,
7/6/2015,14952,14960,14878,14878,8625,14506,,
7/7/2015,14936,14949,14878,14940,6674,14517.02,,
7/8/2015,14834,14900,14824,14842,5725,14561.95,,
7/9/2015,14896,14941,14792,14900,15016,14602.2,,
7/10/2015,14848,14858,14782,14815,3100,14638.27,,
7/13/2015,14950,14972,14878,14894,3445,14670.59,,
7/14/2015,14930,14944,14842,14860,3605,14717.61,,
7/15/2015,14842,14854,14760,14776,4012,14757.29,,
7/16/2015,14870,14910,14858,14898,8981,14760,,
7/17/2015,14753,14766,14733,14742,2516,14972,,
7/20/2015,14685,14687,14103,14381,11695,14960.98,,
7/21/2015,14226,14356,14226,14320,9151,14871.75,,
7/22/2015,14148,14194,14060,14060,8850,14791.8,,
7/23/2015,14176,14244,14050,14050,6089,14677.64,,
7/24/2015,14150,14221,14065,14190,10154,14547.09,,
7/27/2015,14384,14408,14351,14373,17330,14443.69,,
7/28/2015,14200,14390,14195,14195,8613,14050,,
7/29/2015,14219,14340,14219,14340,3540,14087.23,,
7/30/2015,14352,14364,14245,14247,4891,14122.53,,
7/31/2015,14251,14252,14157,14171,5028,14155.99,,
8/3/2015,14290,14344,14274,14335,6089,14157,,
8/4/2015,14211,14244,14072,14081,4820,14390,,
8/5/2015,14044,14116,14040,14116,1254,14377.88,,
8/6/2015,14098,14148,14050,14148,7676,14342.74,,
8/7/2015,14168,14180,14090,14180,9297,14311.26,,
8/10/2015,14005,14171,14005,14171,8370,14283.05,,
8/11/2015,14214,14375,14212,14375,7956,14005,,
8/12/2015,14462,14660,14400,14608,10487,14017.43,,
8/13/2015,14536,14564,14472,14504,5560,14084.26,,
8/14/2015,14440,14449,14300,14300,3587,14144.13,,
8/17/2015,14428,14468,14421,14446,4000,14197.78,,
8/18/2015,14478,14504,14458,14500,2581,14245.85,,
8/19/2015,14531,14570,14505,14543,4085,14288.92,,
8/20/2015,14699,14828,14680,14812,6462,14327.52,,
8/21/2015,15028,15273,15013,15208,24894,14405.59,,
8/24/2015,15286,15410,15225,15280,24670,14586.01,,
8/25/2015,15403,15403,15236,15346,11400,14800.25,,
8/26/2015,15365,15400,15138,15188,11963,14958.78,,
8/27/2015,15098,15154,15030,15135,10659,15410,,
8/28/2015,14990,15080,14932,15073,3503,15347.7,,
8/31/2015,15126,15200,15107,15132,5692,15288.65,,
9/1/2015,15238,15324,15238,15285,3990,14932,,
9/2/2015,15498,15554,15437,15491,9723,14945.94,,
9/3/2015,15356,15446,15344,15428,2967,15009.18,,
9/4/2015,15322,15427,15322,15400,2244,15065.84,,
9/7/2015,15406,15512,15384,15496,7141,15116.6,,
9/8/2015,15414,15498,15348,15498,4444,15162.1,,
9/9/2015,15268,15268,15190,15224,3789,15554,,
9/10/2015,15182,15205,15049,15049,9664,15537.57,,
9/11/2015,15004,15030,14982,15008,1071,15486.76,,
9/14/2015,14864,14934,14810,14930,3865,15408.02,,
9/15/2015,14790,14893,14768,14878,5215,15283.63,,
9/16/2015,14831,14831,14764,14793,3031,15149.56,,
9/17/2015,14836,14892,14836,14880,2582,15029.27,,
9/18/2015,15005,15050,14954,14962,1833,14764,,
9/21/2015,15094,15187,15080,15187,1309,14790.21,,
9/22/2015,15146,15188,15146,15157,3555,14815.05,,
9/23/2015,15160,15296,15150,15261,2355,14838.61,,
9/24/2015,15404,15496,15400,15484,4906,14886.18,,
9/25/2015,15658,15696,15607,15626,3432,14981.31,,
9/28/2015,15600,15612,15542,15576,6034,15129.96,,
9/29/2015,15510,15564,15473,15473,3686,15247.7,,
9/30/2015,15336,15350,15288,15350,5101,15696,,
10/1/2015,15197,15198,15054,15082,4165,15657.42,,
10/2/2015,15092,15128,15066,15076,3039,15620.84,,
10/5/2015,15461,15461,15340,15354,1906,15586.16,,
10/6/2015,15354,15354,15200,15214,3814,15553.29,,
10/7/2015,15300,15316,15242,15260,1672,15522.13,,
10/8/2015,15172,15230,15114,15224,3111,15492.58,,
10/9/2015,15002,15034,14970,15024,1969,15464.58,,
10/12/2015,15298,15299,15042,15299,1780,15438.03,,
10/13/2015,15100,15126,15052,15056,6559,15412.86,,
10/14/2015,15444,15516,15406,15503,2508,14970,,
10/15/2015,15486,15486,15354,15452,5310,14995.53,,
10/16/2015,15394,15500,15376,15500,2932,15046.54,,
10/19/2015,15500,15515,15378,15380,2978,15117.28,,
10/20/2015,15402,15420,15344,15350,2082,15200.01,,
10/21/2015,15300,15478,15220,15438,4811,15516,,
10/22/2015,15422,15490,15388,15455,1662,15507.06,,
10/23/2015,15454,15469,15365,15380,1389,15498.58,,
10/26/2015,15380,15490,15300,15490,2119,15490.54,,
10/27/2015,15340,15378,15303,15360,4548,15490,,
10/28/2015,15485,15660,15467,15658,3266,15220,,
10/29/2015,15562,15625,15543,15625,2865,15234.04,,
10/30/2015,15450,15500,15378,15500,4400,15274.7,,
11/2/2015,15400,15400,15195,15245,3508,15660,,
11/3/2015,15144,15450,15036,15450,1890,15645.34,,
11/4/2015,15000,15000,14755,14867,5866,15581.96,,
11/5/2015,14812,14849,14810,14823,1837,15452.96,,
11/6/2015,14756,14810,14736,14810,3583,15344.08,,
11/9/2015,14770,14824,14700,14700,5219,15217.6,,
11/10/2015,14784,14800,14770,14796,4413,15083.02,,
11/11/2015,14782,14782,14734,14752,5084,14983.44,,
11/12/2015,14710,14764,14527,14540,5575,14909.74,,
11/13/2015,14505,14542,14470,14498,2249,14790.33,,
11/16/2015,14584,14670,14581,14666,5368,14673.73,,
11/17/2015,14582,14592,14560,14566,1381,14670,,
11/18/2015,14386,14386,14287,14368,6332,14597.2,,
11/19/2015,14370,14383,14316,14346,3174,14468.16,,
11/20/2015,14250,14375,14250,14364,2080,14392.8,,
11/23/2015,14205,14248,14160,14228,4023,14375,,
11/24/2015,14186,14227,14168,14216,2198,14263.2,,
11/25/2015,14134,14180,14110,14173,2535,14227,,
11/26/2015,14094,14179,14070,14150,1801,14110,,
11/27/2015,14168,14168,14087,14091,1918,14179,,
11/30/2015,14030,14077,14000,14026,4335,14173.33,,
12/1/2015,14044,14100,13983,14068,3829,14155.31,,
12/2/2015,13930,13952,13914,13930,6349,14128.43,,
12/3/2015,13778,13780,13706,13736,14207,14083.82,,
12/4/2015,13826,13860,13804,13816,4408,13985.59,,
12/7/2015,14100,14140,14079,14128,4483,13706,,
12/8/2015,14095,14152,14038,14146,8303,13730.02,,
12/9/2015,14188,14256,14185,14225,4732,13752.8,,
12/10/2015,14160,14160,13960,13961,8075,13805.13,,
12/11/2015,14056,14074,14016,14049,9623,13852.02,,
12/14/2015,14151,14308,14151,14265,14554,13894.04,,
12/15/2015,13968,14000,13924,13978,35521,14308,,
12/16/2015,14038,14299,14038,14299,7065,13924,,
12/17/2015,14200,14200,14066,14168,5147,13927.95,,
12/18/2015,14052,14117,14052,14062,34304,13956.24,,
12/21/2015,14144,14238,14136,14225,1952,13981.6,,
12/22/2015,14286,14286,14210,14210,2074,14021.6,,
12/23/2015,14142,14160,14128,14152,1931,14076.59,,
12/24/2015,14055,14122,14000,14103,779,14299,,
12/29/2015,14100,14100,14014,14068,1635,14285.43,,
12/30/2015,14015,14059,13964,14001,1871,14257.2,,
12/31/2015,13900,13902,13862,13878,3179,14211.46,,
